annee_numero_de_tirage;jour_de_tirage;date_de_tirage;numero_de_tirage_dans_le_cycle;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_Euro_Millions_en_france;nombre_de_gagnant_au_rang1_Euro_Millions_en_europe;rapport_du_rang1_Euro_Millions;nombre_de_gagnant_au_rang2_Euro_Millions_en_france;nombre_de_gagnant_au_rang2_Euro_Millions_en_europe;rapport_du_rang2_Euro_Millions;nombre_de_gagnant_au_rang3_Euro_Millions_en_france;nombre_de_gagnant_au_rang3_Euro_Millions_en_europe;rapport_du_rang3_Euro_Millions;nombre_de_gagnant_au_rang4_Euro_Millions_en_france;nombre_de_gagnant_au_rang4_Euro_Millions_en_europe;rapport_du_rang4_Euro_Millions;nombre_de_gagnant_au_rang5_Euro_Millions_en_france;nombre_de_gagnant_au_rang5_Euro_Millions_en_europe;rapport_du_rang5_Euro_Millions;nombre_de_gagnant_au_rang6_Euro_Millions_en_france;nombre_de_gagnant_au_rang6_Euro_Millions_en_europe;rapport_du_rang6_Euro_Millions;nombre_de_gagnant_au_rang7_Euro_Millions_en_france;nombre_de_gagnant_au_rang7_Euro_Millions_en_europe;rapport_du_rang7_Euro_Millions;nombre_de_gagnant_au_rang8_Euro_Millions_en_france;nombre_de_gagnant_au_rang8_Euro_Millions_en_europe;rapport_du_rang8_Euro_Millions;nombre_de_gagnant_au_rang9_Euro_Millions_en_france;nombre_de_gagnant_au_rang9_Euro_Millions_en_europe;rapport_du_rang9_Euro_Millions;nombre_de_gagnant_au_rang10_Euro_Millions_en_france;nombre_de_gagnant_au_rang10_Euro_Millions_en_europe;rapport_du_rang10_Euro_Millions;nombre_de_gagnant_au_rang11_Euro_Millions_en_france;nombre_de_gagnant_au_rang11_Euro_Millions_en_europe;rapport_du_rang11_Euro_Millions;nombre_de_gagnant_au_rang12_Euro_Millions_en_france;nombre_de_gagnant_au_rang12_Euro_Millions_en_europe;rapport_du_rang12_Euro_Millions;nombre_de_gagnant_au_rang13_Euro_Millions_en_france;nombre_de_gagnant_au_rang13_Euro_Millions_en_europe;rapport_du_rang13_Euro_Millions;nombre_de_gagnant_au_rang1_Etoile+;rapport_du_rang1_Etoile+;nombre_de_gagnant_au_rang2_Etoile+;rapport_du_rang2_Etoile+;nombre_de_gagnant_au_rang3_Etoile+;rapport_du_rang3_Etoile+;nombre_de_gagnant_au_rang4_Etoile+;rapport_du_rang4_Etoile+;nombre_de_gagnant_au_rang5_Etoile+;rapport_du_rang5_Etoile+;nombre_de_gagnant_au_rang6_Etoile+;rapport_du_rang6_Etoile+;nombre_de_gagnant_au_rang7_Etoile+;rapport_du_rang7_Etoile+;nombre_de_gagnant_au_rang8_Etoile+;rapport_du_rang8_Etoile+;nombre_de_gagnant_au_rang9_Etoile+;rapport_du_rang9_Etoile+;nombre_de_gagnant_au_rang10_Etoile+;rapport_du_rang10_Etoile+;numero_My_Million;numero_Tirage_Exceptionnel_Euro_Million;
20200075;VENDREDI;18/09/2020;5;18/11/2020;25;45;19;2;10;1;7;-2-10-19-25-45-;-1-7-;0;0;0;0;5;166116;2;6;32353,3;11;61;991,2;266;1158;96,1;581;2426;48,5;482;2436;33,9;7268;33330;12,4;9713;46944;9,8;19803;101487;8,4;35586;166868;6,2;128995;646705;5;254921;1368514;3,8;0;0;3;652,4;96;11,3;179;6;2424;1,1;3155;2,3;11760;2,9;18338;8,6;43220;2;329124;2,4;NL 914 1916;;
20200074;MARDI   ;15/09/2020;4;15/11/2020;38;25;30;16;20;8;6;-16-20-25-30-38-;-6-8-;0;0;0;0;3;188472;1;7;18878,1;6;36;1143,3;96;655;115,7;302;1541;52;254;1344;41,9;4582;22037;12,7;5817;29331;10,7;11904;60360;9,6;23906;113496;6,2;83183;414876;5,3;172473;873152;4,1;0;0;0;0;41;57,2;96;8,7;1601;1,3;2052;2,7;8397;3,1;14151;8,6;28917;2,3;256988;2,3;OP 735 6223;;
20200073;VENDREDI;11/09/2020;3;11/11/2020;34;38;45;43;42;12;9;-34-38-42-43-45-;-9-12-;0;0;0;1;2;352375,3;0;8;20588,9;7;25;2052,1;118;580;162,9;207;1055;94,6;300;1426;49,2;2921;16223;21,6;4868;25778;15,1;13238;62894;11,5;15678;88055;10;72176;389847;7,1;191835;969300;4,6;1;1049,2;4;209,8;42;24,9;80;13,1;1127;2,3;1748;4;5938;5,5;11161;13,7;25958;3,3;303075;2,5;ES 198 7144;;
20200072;MARDI   ;08/09/2020;2;08/11/2020;9;35;2;41;31;12;9;-2-9-31-35-41-;-9-12-;0;0;0;0;2;261831;1;4;30597,1;3;23;1657,4;82;428;164;131;821;90,4;163;987;52,8;2218;12450;20,9;3896;20444;14,2;9250;48658;11,1;12552;68440;9,5;61601;320138;6,4;154660;783822;4,2;0;0;1;1436,8;33;24,1;43;18,5;862;2,3;1417;3,7;4940;5;7899;14,7;22948;2,8;210923;2,7;UZ 647 1420;;
20200071;VENDREDI;04/09/2020;1;04/11/2020;6;29;43;40;22;7;4;-6-22-29-40-43-;-4-7-;0;0;0;1;4;176702,3;1;8;20649,1;11;38;1354;148;674;140,6;386;1866;53,6;295;1500;46,9;6113;28936;12,1;6601;32338;12,1;12870;68089;10,7;35686;163884;5,4;99342;491615;5,6;192911;1013742;4,4;0;0;2;917,1;46;22,1;125;8,1;2078;1,2;2355;2,8;12144;2,6;21353;6,9;34723;2,4;337427;2,1;BC 472 0015;;
20200070;MARDI   ;01/09/2020;12;01/11/2020;46;8;4;33;10;8;11;-4-8-10-33-46-;-8-11-;1;1;157170843;1;6;153948,4;2;6;35980,2;4;44;1528,2;170;1006;123,1;337;1973;66,3;358;2050;44,8;5073;28911;15,9;8898;45746;11,2;19409;100330;9,5;26897;152250;7,6;124437;654019;5,5;292633;1486934;3,9;1;1240,3;2;496,1;58;21,3;117;10,6;1721;1,8;3018;2,7;9163;4,2;14511;12,4;42134;2,4;337858;2,6;IR 486 1016;;
20200069;VENDREDI;28/08/2020;11;27/11/2020;31;16;17;7;12;9;7;-7-12-16-17-31-;-7-9-;0;0;0;2;9;119361,1;4;18;13948,3;28;104;751,9;399;1731;83,2;957;4142;36,7;689;3228;33,1;12826;56369;9,4;15772;73247;8,1;26644;132973;8,3;56107;261389;5,1;198151;974840;4,3;354133;1815616;3,7;1;1400,7;9;124,5;121;11,5;300;4,6;4063;0,8;5160;1,8;18268;2,4;23713;8,6;64766;1,7;406770;2,5;WF 229 9684;;
20200068;MARDI   ;25/08/2020;10;24/11/2020;18;37;39;30;7;10;8;-7-18-30-37-39-;-8-10-;0;0;0;1;5;163573,8;1;11;17377,2;9;47;1266,7;203;944;116,1;336;1746;66,4;405;2037;39,9;5019;25376;16;7748;40006;11,3;17673;92808;9,1;25923;132800;7,7;107822;564682;5,7;258534;1345481;3,8;0;0;4;503;68;16,4;115;9,7;1704;1,6;2592;2,8;9190;3,8;15399;10,5;36199;2,5;313766;2,5;QF 215 6243;;
20200067;VENDREDI;21/08/2020;9;20/11/2020;10;35;50;15;44;5;3;-10-15-35-44-50-;-3-5-;0;0;0;1;6;156509,1;1;9;24385,8;12;47;1454,4;177;993;126,8;484;2610;51;336;1978;47,2;7466;41568;11,2;7769;44889;11,6;15925;89552;10,8;41785;219696;5,3;125690;679218;5,4;259095;1364172;4,3;0;0;5;462,2;41;31,3;169;7,5;2374;1,3;2563;3,3;13383;3;23563;7,9;41583;2,5;408700;2,2;MH 105 6486;;
20200066;MARDI   ;18/08/2020;8;17/11/2020;12;34;42;17;6;12;5;-6-12-17-34-42-;-5-12-;0;0;0;1;5;131558,4;0;5;30747,3;4;30;1596,1;157;746;118,2;260;1354;68,8;427;1907;34,3;3313;18506;17,7;6678;32782;11,1;17248;80439;8,4;17511;96316;8,5;89387;457082;5,6;230608;1116083;3,7;0;0;1;1658,1;52;17,7;92;10;1170;1,9;2256;2,7;6250;4,6;9700;13,8;30562;2,4;241968;2,7;CC 440 6829;;
20200065;VENDREDI;14/08/2020;7;13/11/2020;49;10;42;9;19;4;12;-9-10-19-42-49-;-4-12-;0;0;0;3;5;157446,8;1;5;36797,9;5;24;2387,8;127;670;157,5;224;1449;77;382;1810;43,3;3681;21133;18,5;6560;34068;12,8;18764;91743;8,8;18838;111645;8,8;98309;510793;6;271614;1349713;3,7;1;1050,7;2;420,3;37;28,3;90;11,6;1361;1,9;2303;3;6808;4,8;10682;14,3;33982;2,5;268117;2,8;EM 957 7653;;
20200064;MARDI   ;11/08/2020;6;10/11/2020;14;13;50;8;42;3;9;-8-13-14-42-50-;-3-9-;0;0;0;0;2;293190,7;0;2;68523,5;2;31;1376,9;88;530;148,3;284;1726;48,1;211;1237;47,2;5030;26334;11;4797;27592;11,8;10771;59707;10,1;27703;144296;5;80775;435472;5,3;173340;916256;4;0;0;0;0;28;79,8;88;9;1644;1,2;1670;3,2;9458;2,6;14940;7,8;27688;2,3;236254;2,4;RO 370 1123;;
20200063;VENDREDI;07/08/2020;5;06/11/2020;36;20;5;41;21;11;6;-5-20-21-36-41-;-6-11-;0;0;0;1;4;195041,6;1;7;26048,2;4;36;1577,6;92;614;170,3;222;1516;72,9;243;1533;50,6;3876;23353;16,6;5099;32163;13,4;12635;76263;10,5;22376;129363;7,5;83306;497396;6,1;210211;1199060;4,1;1;992,4;1;793,9;38;26,1;72;13,7;1388;1,7;1751;3,7;8081;3,8;13855;10,4;28487;2,8;281356;2,5;HK 751 8334;;
20200062;MARDI   ;04/08/2020;4;03/11/2020;42;2;5;1;15;8;5;-1-2-5-15-42-;-5-8-;0;0;0;0;2;265150;0;1;123939,8;10;41;941,5;142;674;105,5;417;1933;38,8;253;1192;44,3;5651;28050;9,4;6297;31560;9,3;12579;62253;8,8;27523;141282;4,7;85100;427402;4,8;171178;843157;3,9;0;0;5;272,1;54;14;149;5;1970;0,9;2250;2,2;9200;2,5;13831;7,9;29735;2;217920;2,5;OK 001 5607;;
20200061;VENDREDI;31/07/2020;3;30/10/2020;30;46;24;21;49;2;5;-21-24-30-46-49-;-2-5-;0;0;0;0;0;0;2;6;136226,5;4;27;1786,2;106;529;167,9;268;1506;62,3;219;1226;53,8;4661;24333;13,5;5122;27797;13,2;10658;58195;11,7;28448;145640;5,6;86106;450152;5,8;175195;919223;4,5;0;0;1;1680,4;29;32,1;93;10;1513;1,5;1819;3,4;9350;3,1;17056;7,9;29175;2,6;305557;2,2;DW 519 7337;;
20200060;MARDI   ;28/07/2020;2;27/10/2020;34;17;13;9;15;7;2;-9-13-15-17-34-;-2-7-;0;0;0;2;4;120865,8;1;7;16141,9;15;44;799,8;161;741;87,4;533;2093;32,7;298;1394;34,5;6614;28516;8,4;6721;32694;8,2;11856;60275;8,2;30848;135763;4,4;90012;434961;4,3;161071;826953;3,7;0;0;5;249,3;48;14,4;173;4;2190;0,7;2240;2;10671;2;14738;6,8;31149;1,8;212331;2,3;KI 833 7510;;
20200059;VENDREDI;24/07/2020;1;23/10/2020;8;28;50;27;9;12;4;-8-9-27-28-50-;-4-12-;0;0;0;0;3;205961,3;0;7;20629,9;4;23;1955,6;94;555;149,2;196;1058;82,7;295;1595;38,5;2961;16672;18,4;5439;27279;12,5;14841;72778;8,7;15640;84996;9,1;85593;416403;5,8;238706;1125472;3,4;0;0;1;1605,1;35;25,4;72;12,3;1060;2,1;1914;3,1;5615;5;8487;15,3;29510;2,4;220156;2,9;JH 979 5073;;
20200058;MARDI   ;21/07/2020;4;20/10/2020;29;15;42;14;24;2;4;-14-15-24-29-42-;-2-4-;0;1;49564587;0;3;177754,5;2;3;41544,1;8;37;1049,1;89;555;128,8;304;1427;52,9;223;1204;44,1;4364;21507;12,3;5202;26912;11;10904;56710;9,7;22022;107554;6,2;80072;399902;5,2;163066;832577;4;0;0;3;457,1;39;19,5;95;8;1468;1,2;1831;2,7;7563;3,1;11689;9,5;27615;2,2;234707;2,3;RV 049 2923;;
20200057;VENDREDI;17/07/2020;3;16/10/2020;7;27;41;15;43;7;9;-7-15-27-41-43-;-7-9-;0;0;0;3;7;96257,2;1;5;31495,6;13;53;925,4;196;957;94,4;550;2455;38,9;360;1739;38,5;7644;33820;9,9;8380;40886;9,1;14175;72686;9,5;37620;160145;5,2;118876;568827;4,6;208844;1030354;4,1;2;498,4;4;199,3;62;16;184;5,4;2625;0,9;2791;2,3;12504;2,5;18660;7,7;40266;2;311619;2,3;OU 340 6452;;
20200056;MARDI   ;14/07/2020;2;13/10/2020;30;22;37;11;47;9;10;-11-22-30-37-47-;-9-10-;0;0;0;0;0;0;2;6;101330,7;4;19;1888,1;81;487;135,6;137;818;85,4;215;1138;43,1;2027;12292;19,9;3956;21782;12,5;9547;51291;9,9;11098;66459;9,2;59649;325980;5,9;145134;778495;4;0;0;1;1227,5;26;26,2;46;14,8;762;2,2;1413;3,2;4077;5,2;6684;14,8;21512;2,6;195263;2,5;NY 772 1633;;
20200055;VENDREDI;10/07/2020;1;09/10/2020;30;38;15;17;23;2;7;-15-17-23-30-38-;-2-7-;0;0;0;6;9;74781,9;4;14;11235,7;22;66;742,3;225;964;93,6;680;2649;36;413;1909;35,1;8672;36019;9,3;9628;42487;8,8;17021;80362;8,6;43749;177965;4,7;124906;573219;4,6;227549;1095560;3,9;0;0;7;266,9;66;15,7;221;4,6;2884;0,9;3243;2,1;14433;2,2;23282;6,5;41744;2;333163;2,2;UL 180 7837;;
20200054;MARDI   ;07/07/2020;7;06/10/2020;41;33;23;12;16;8;10;-12-16-23-33-41-;-8-10-;0;1;144542315;2;8;112962,6;2;16;13200,6;7;54;1218,2;214;1068;113,4;379;1861;68,8;499;2492;36,1;5595;27209;16,5;9380;45013;11,1;21980;108567;8,6;30484;143534;7,8;130601;631726;5,6;316109;1527227;3,7;2;654,4;3;349;75;17,4;121;10,8;1898;1,7;3083;2,8;10504;3,9;17011;11,2;42948;2,5;364199;2,6;JF 734 1511;;
20200053;VENDREDI;03/07/2020;Super Jackpot et tirages suivants;02/10/2020;27;4;16;39;37;3;6;-4-16-27-37-39-;-3-6-;0;0;0;1;10;126332,6;7;33;8947,2;26;98;938,4;336;1552;109,1;955;3713;48,2;671;3327;37,8;14036;52823;11,9;15598;66033;10,6;31922;138411;9,4;73256;275443;5,7;226377;940515;5,3;463034;1961364;4;0;0;6;620,8;102;20,2;295;7;4405;1,1;4919;2,8;22824;2,8;39083;7,7;72260;2,3;641409;2,3;SE 756 4471;;
20200052;MARDI   ;30/06/2020;5;29/09/2020;11;42;1;28;6;2;10;-1-6-11-28-42-;-2-10-;0;0;0;0;1;565114,1;5;16;8254,7;8;23;1788,6;168;654;115,8;328;1299;61,6;390;1688;33,3;4041;18420;15,2;6339;28487;11;16054;71847;8,1;20120;95075;7,4;85696;400514;5,5;209798;980320;3,6;0;0;1;1435,9;43;18,5;114;6,9;1483;1,3;2118;2,5;7179;3,5;11266;10,3;29410;2,2;216153;2,6;GL 973 8980;;
20200051;VENDREDI;26/06/2020;4;25/09/2020;12;26;21;1;10;5;11;-1-10-12-21-26-;-5-11-;0;0;0;2;9;75644,7;9;18;8839,7;7;38;1304,2;248;1049;87;295;1633;59,1;719;2726;24,8;4116;22953;14,7;9253;41590;9;24020;98412;7,1;20362;117337;7,2;108449;530351;5;272674;1232996;3,5;1;914,7;1;731,8;75;12,1;104;8,7;1372;1,6;2992;2;6950;4,1;10699;12,4;35363;2,1;243546;2,7;OZ 006 2321;;
20200050;MARDI   ;23/06/2020;3;22/09/2020;19;46;49;12;2;8;1;-2-12-19-46-49-;-1-8-;0;0;0;0;0;0;1;3;201011,8;2;21;1694,4;90;487;134,5;252;1142;60,6;231;1120;43,4;3302;15908;15,3;4649;22351;12,1;10940;51961;9,7;17211;85896;7,1;68034;337786;5,7;156054;773857;4;0;0;1;1216,6;20;33,7;86;7,8;1158;1,4;1601;2,8;5846;3,6;9383;10,5;23069;2,4;191079;2,5;BD 519 4518;;
20200049;VENDREDI;19/06/2020;2;18/09/2020;14;5;24;43;19;3;11;-5-14-19-24-43-;-3-11-;0;0;0;0;4;157456,5;2;8;18400;7;35;1309,9;147;744;113,5;311;1537;58;377;1722;36,4;3961;20217;15,5;6692;33500;10,4;16332;76928;8,4;19943;103921;7,5;93132;466080;5,3;228226;1083585;3,6;0;0;2;782,1;46;18,8;109;7,9;1341;1,6;2241;2,5;6845;3,9;10531;12;31138;2,3;233723;2,7;SD 890 4120;;
20200048;MARDI   ;16/06/2020;1;15/09/2020;39;9;11;4;17;2;10;-4-9-11-17-39-;-2-10-;0;0;0;0;2;228917,4;1;4;26750,8;4;16;2083;128;636;96,5;230;1128;57,5;378;1656;27,5;3256;15600;14,6;5517;26331;9,6;14398;68380;6,9;16006;76193;7,5;71327;353669;5,1;178563;879179;3,3;0;0;1;1176;39;16,7;92;7,1;1192;1,3;1942;2,2;5964;3,4;8813;10,8;24775;2,1;176330;2,6;GJ 375 0766;;
20200047;VENDREDI;12/06/2020;4;11/09/2020;24;39;46;2;45;4;8;-2-24-39-45-46-;-4-8-;0;1;51583717;0;2;337141,5;1;3;52530,3;8;38;1291,7;83;565;160;310;1564;61,1;199;1158;58;4712;23702;14,1;5132;26919;13,9;10696;58277;11,9;28909;142367;5,9;81550;419915;6,3;175492;911820;4,7;0;0;4;423,1;32;29,3;88;10,6;1517;1,5;1706;3,6;9261;3,1;17661;7,7;27308;2,8;294256;2,3;TI 890 2631;;
20200046;MARDI   ;09/06/2020;3;08/09/2020;46;36;27;5;15;8;2;-5-15-27-36-46-;-2-8-;0;0;0;1;3;165913,8;0;2;58165,1;10;33;1098;83;550;121,3;262;1427;49,4;164;1095;45,2;4274;22240;11,1;4259;23196;11,9;9336;51249;10;23954;120489;5,1;67457;352621;5,5;144730;765947;4,1;1;692,9;5;110,8;26;26,6;94;7,3;1492;1,1;1471;3,1;8264;2,6;14182;7,1;22899;2,4;209867;2,4;BV 585 0710;;
20200045;VENDREDI;05/06/2020;2;04/09/2020;24;11;37;17;5;6;3;-5-11-17-24-37-;-3-6-;0;0;0;0;3;211081,7;0;11;13454,5;13;67;688;254;1100;77,1;599;2434;36,8;448;2165;29,1;7135;31131;10,1;8812;42614;8,2;17509;84690;7,7;33144;149368;5,3;112688;545858;4,5;224871;1102940;3,6;0;0;3;521,5;77;11,2;164;5,3;2361;0,9;2768;2,1;10863;2,5;16171;7,8;36912;1,9;256110;2,4;OK 201 3475;;
20200044;MARDI   ;02/06/2020;1;01/09/2020;49;22;12;26;10;11;7;-10-12-22-26-49-;-7-11-;0;0;0;1;5;87507,8;2;9;11362,2;3;17;1873,6;132;547;107,2;209;1020;60,8;313;1288;33,8;2882;14935;14,5;5069;23592;10,3;11295;53698;8,4;14230;77349;7;67595;328824;5,2;150717;745473;3,7;0;0;0;0;39;43,4;73;8,2;1042;1,4;1771;2,2;5075;3,7;8157;10,8;23832;2;174043;2,5;FR 608 3244;;
20200043;VENDREDI;29/05/2020;1;28/08/2020;4;11;8;46;19;4;8;-4-8-11-19-46-;-4-8-;0;1;17000000;2;5;116611,2;5;13;10482,2;47;137;309,8;203;897;87,1;909;3574;23,1;421;1730;33,5;7580;33182;8,7;8918;37668;8,5;16672;74615;8;27287;134296;5,4;104859;492834;4,6;205739;984731;3,7;0;0;20;72,7;72;11,2;303;2,6;2467;0,8;2981;1,8;8878;2,8;12465;9,4;35096;1,9;222958;2,6;MO 301 6631;;
20200042;MARDI   ;26/05/2020;3;25/08/2020;9;4;27;14;21;4;6;-4-9-14-21-27-;-4-6-;1;2;18571740;0;5;92895,4;2;6;18092,6;18;63;536,7;226;999;62,3;480;1993;33;412;1869;24,7;5468;24082;9,6;7345;33423;7,7;14138;67756;7;23358;106041;5,4;81565;400538;4,5;166638;842619;3,5;0;0;4;286,8;83;7,6;158;4;1901;0,8;2529;1,6;7990;2,5;11261;8,2;28189;1,8;178616;2,5;FV 414 5061;;
20200041;VENDREDI;22/05/2020;2;21/08/2020;18;22;32;3;27;2;7;-3-18-22-27-32-;-2-7-;0;0;0;0;0;0;0;13;55708,2;9;53;806,2;150;842;93,4;557;2454;33,9;240;1496;39;7445;33462;8,7;7017;36228;9;12765;69537;8,7;35907;158062;4,6;99263;501467;4,6;180411;970867;3,8;0;0;3;469,1;49;15,9;171;4,5;2443;0,8;2285;2,2;11694;2,1;16640;6,8;32521;1,9;244998;2,3;ND 876 1904;;
20200040;MARDI   ;19/05/2020;1;18/08/2020;43;32;37;25;5;6;7;-5-25-32-37-43-;-6-7-;0;0;0;0;1;433824,4;1;6;16898,6;4;21;1503,8;76;467;124,5;159;981;62,6;162;934;46,2;2743;14287;15,1;3890;20912;11,5;7027;40300;11,1;16270;81398;6,6;60851;312561;5,4;110581;614114;4,4;0;0;2;561;22;28,3;56;11,1;928;1,6;1328;3,1;5603;3,5;9724;9,3;20928;2,4;218843;2;CU 770 5969;;
20200039;VENDREDI;15/05/2020;8;14/08/2020;34;23;32;39;11;1;6;-11-23-32-34-39-;-1-6-;1;1;72969058;0;1;565971,2;2;6;22046,1;6;31;1329;161;740;102,5;318;1409;56,9;336;1844;30,5;4412;19013;14,8;6611;29810;10,5;14242;70025;8,3;24326;101435;6,9;85677;386395;5,7;193742;915870;3,9;0;0;3;544,8;47;19,3;107;8,4;1404;1,6;2290;2,6;7729;3,7;13147;10;28566;2,6;273571;2,4;TK 926 0069;;
20200038;MARDI   ;12/05/2020;7;10/09/2020;16;9;29;39;37;4;11;-9-16-29-37-39-;-4-11-;0;0;0;0;1;425436,6;1;11;9039,2;4;27;1147;114;482;118,3;174;1017;59,3;284;1228;34,5;2800;13634;15,5;4550;21054;11,2;11122;50289;8,7;14566;70785;7,5;62387;287434;5,8;156046;683566;3,9;0;0;1;1277,6;40;17,7;53;13,3;1024;1,7;1570;3;5212;4,2;8598;12;21318;2,7;196203;2,6;CN 495 0418;;
20200037;VENDREDI;08/05/2020;6;06/09/2020;33;38;8;25;32;9;7;-8-25-32-33-38-;-7-9-;0;0;0;1;4;127034,9;0;2;59380,3;5;23;1608,3;103;481;141,6;280;1213;59,3;198;1018;49,7;4550;19060;13,2;4802;23726;11,8;9857;49676;10,5;27863;109056;5,8;79758;370064;5,4;155317;753374;4,2;0;0;2;718,6;32;24,9;86;9,2;1495;1,3;1597;3,3;9118;2,7;16620;7;26413;2,4;269695;2,1;WE 811 6067;;
20200036;MARDI   ;05/05/2020;5;03/09/2020;2;27;22;10;41;3;2;-2-10-22-27-41-;-2-3-;0;0;0;1;1;398633,9;1;2;46583,6;3;12;2418,2;146;611;87,4;251;1032;54,7;247;1045;38;3246;14408;13,7;6312;25736;8,6;10718;44589;9,2;16111;72201;6,9;83586;340813;4,6;147536;623612;4;1;670,3;2;268,1;55;12,1;80;8,3;1131;1,4;2133;2,1;5529;3,8;8273;11,8;28713;1,9;209128;2,3;IU 380 3989;;
20200035;VENDREDI;01/05/2020;4;30/08/2020;47;20;19;45;38;2;6;-19-20-38-45-47-;-2-6-;0;0;0;2;2;232361,2;1;4;27153,3;5;18;1879,4;83;401;155,4;233;1114;59,1;157;856;54;3869;17825;12,9;4083;19899;12,9;8598;43289;11,1;24452;103637;5,6;65937;307608;5,9;138003;664701;4,4;1;715,6;3;190,8;31;23;79;9;1226;1,4;1410;3,4;8077;2,7;13732;7,6;22215;2,6;229306;2,2;VG 211 9841;;
20200034;MARDI   ;28/04/2020;3;27/08/2020;32;28;26;15;23;1;5;-15-23-26-28-32-;-1-5-;0;0;0;0;2;177507,9;0;3;27657,6;6;20;1292,2;98;418;113,8;211;948;53;194;922;38,3;3083;13442;13,1;4426;19829;9,9;9514;41941;8,7;15797;68361;6,5;60583;272611;5,1;133879;588301;3,8;0;0;2;528,1;32;18,3;68;8,6;1035;1,4;1436;2,7;5367;3,4;8524;10;20340;2,3;172505;2,4;PL 337 1119;;
20200033;VENDREDI;24/04/2020;2;23/08/2020;28;5;1;21;19;7;4;-1-5-19-21-28-;-4-7-;0;0;0;0;2;221796,2;1;11;9424,9;16;58;556,7;275;838;70,9;600;1956;32,1;464;1666;26,5;6791;24446;9;9026;32242;7,6;16630;63734;7,2;30010;112741;4,9;104992;397681;4,4;194001;789050;3,5;0;0;6;219,5;98;7,4;188;3,8;2218;0,8;3045;1,6;9586;2,4;13989;7,6;34973;1,7;219530;2,4;MP 768 7600;;
20200032;MARDI   ;21/04/2020;1;20/08/2020;11;10;23;14;28;6;8;-10-11-14-23-28-;-6-8-;0;0;0;0;0;0;3;9;44642,1;14;36;658,5;206;630;69,3;340;1220;37,8;345;1302;24,9;4087;15103;10,7;6360;23666;7,6;13598;49650;6,7;17802;69348;5,8;73917;289915;4,4;153393;613372;3,3;0;0;4;251,2;66;8,4;115;4,8;1387;1;2165;1,7;6227;2,8;8568;9,5;25245;1,8;156896;2,5;DZ 292 6112;;
20200031;VENDREDI;17/04/2020;8;16/08/2020;37;32;45;28;16;1;11;-16-28-32-37-45-;-1-11-;0;1;67188313;0;2;248682,9;1;7;16606;5;25;1448,2;97;424;157,3;169;846;83,3;329;1382;35,8;2625;13216;18,7;4451;20091;13,7;12204;54040;9,5;14870;72658;8,5;61970;289473;6,7;171474;765397;4,1;0;0;1;1460,9;33;24,5;59;13,7;923;2,1;1508;3,6;5361;4,7;9735;12,1;20950;3,1;217281;2,7;EP 941 6404;;
20200030;MARDI   ;14/04/2020;7;13/08/2020;40;34;29;6;35;11;4;-6-29-34-35-40-;-4-11-;0;0;0;0;1;357319,7;0;0;0;1;11;9956,6;52;249;192,4;96;580;87,3;140;630;56,5;1764;9521;18,6;2548;12558;15,8;6130;29444;12,5;11053;56431;7,9;42425;205136;6,8;105120;488245;4,6;0;0;0;0;16;101,2;29;19,9;613;2,3;913;4,2;3877;4,7;7147;11,8;14584;3,2;164942;2,5;RY 887 0333;;
20200029;VENDREDI;10/04/2020;6;09/08/2020;33;17;3;39;10;1;4;-3-10-17-33-39-;-1-4-;0;0;0;0;0;0;0;6;97603,5;3;27;1279,8;113;621;102,5;247;1122;59,9;340;1499;31,5;3718;15836;14,9;6031;25977;10,1;14268;61580;7,9;19161;81248;7,3;86858;361603;5,1;198160;837155;3,6;0;0;1;1425,2;35;22,6;92;8,6;1226;1,6;1910;2,7;6197;4;10184;11,3;28324;2,3;222943;2,5;CK 238 9831;;
20200028;MARDI   ;07/04/2020;5;07/06/2020;33;14;4;48;5;7;12;-4-5-14-33-48-;-7-12-;0;0;0;1;3;115795,1;0;2;40594,8;1;8;3161;62;293;158,9;134;580;84,9;155;722;47,9;1962;8985;19,2;3269;14646;13,1;7709;35661;10;10466;48459;8,9;53752;232864;5,8;124938;557176;3,9;1;560,7;0;0;30;33,6;47;11,9;692;2;1168;3,2;3719;4,7;6097;13,4;18784;2,4;159077;2,5;IB 144 9020;;
20200027;VENDREDI;03/04/2020;4;03/06/2020;50;16;34;19;46;2;6;-16-19-34-46-50-;-2-6-;0;0;0;0;1;436604,6;0;1;102041,7;10;27;1177,1;83;395;148,2;222;957;64,6;154;862;50,4;3649;16390;13,2;3601;18322;13,2;7629;39155;11,5;22408;94506;5,7;62074;288016;5,9;128638;615452;4,5;0;0;3;415,6;27;25,6;84;8,2;1179;1,4;1142;4;7313;2,9;13574;7,4;20687;2,7;228328;2,2;ST 896 1391;;
20200026;MARDI   ;31/03/2020;3;31/05/2020;30;12;17;24;36;9;1;-12-17-24-30-36-;-1-9-;0;0;0;0;0;0;1;8;48887,1;4;20;1153,8;91;447;95,1;221;883;50,8;233;1017;31;2860;12204;12,9;3944;17399;10,1;9196;40152;8,1;14397;62225;6,3;51907;231617;5,4;120194;537703;3,7;0;0;2;442,1;29;16,9;77;6,3;949;1,2;1377;2,3;4665;3,3;7601;9,4;17633;2,2;135411;2,6;GO 523 3393;;
