annee_numero_de_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;combinaison_gagnante_en_ordre_croissant;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;nombre_de_gagnant_au_rang7;rapport_du_rang7;nombre_de_gagnant_au_rang8;rapport_du_rang8;nombre_de_gagnant_au_rang9;rapport_du_rang9;nombre_de_codes_gagnants;rapport_codes_gagnants;codes_gagnants;boule_1_second_tirage;boule_2_second_tirage;boule_3_second_tirage;boule_4_second_tirage;boule_5_second_tirage;promotion_second_tirage;combinaison_gagnant_second_tirage_en_ordre_croissant;nombre_de_gagnant_au_rang_1_second_tirage;rapport_du_rang1_second_tirage;nombre_de_gagnant_au_rang_2_second_tirage;rapport_du_rang2_second_tirage;nombre_de_gagnant_au_rang_3_second_tirage;rapport_du_rang3_second_tirage;nombre_de_gagnant_au_rang_4_second_tirage;rapport_du_rang4_second_tirage;numero_jokerplus;devise;
20200044;SAMEDI  ;11/04/2020;10/08/2020;8;43;1;48;41;7;1-8-41-43-48+7;0;3000000;0;158532,2;26;7585,6;226;617,5;1829;45,5;12386;24,2;32395;7,2;205275;4,5;533590;2,2;10;20000;K 0502 8214,F 6108 1501,K 5737 0961,U 2321 2093,D 8244 9724,U 4015 6578,V 6848 8040,K 3920 1845,R 5345 6109,E 9019 6381;12;15;20;24;49;;12-15-20-24-49;1;115558;275;365,2;12302;20,9;162434;3;3 426 667;eur;
20200043;MERCREDI;08/04/2020;07/08/2020;16;9;19;26;6;9;6-9-16-19-26+9;0;2000000;7;19871,6;68;499,2;734;166,8;2486;29,4;21628;12,1;25793;7,9;231719;3,5;246680;2,2;10;20000;D 6630 2763,T 4533 6821,D 2331 0757,O 9506 0847,R 0236 4123,T 3122 8903,O 1173 2131,L 3548 6413,O 4906 3721,C 7168 0131;24;27;42;43;49;;24-27-42-43-49;0;100000;118;811,3;5612;43,8;91816;3;7 250 098;eur;
20200042;LUNDI   ;06/04/2020;06/06/2020;23;29;18;35;7;4;7-18-23-29-35+4;1;5000000;3;38590,5;37;763,7;325;313,5;1492;40,8;12763;17,1;19262;8,8;171652;3,9;235107;2,2;10;20000;V 1083 8967,O 8895 6684,M 4066 2525,U 8560 0653,U 6326 1876,B 6629 0929,K 6854 0067,S 6368 1535,K 9660 7453,V 7141 8526;3;12;17;18;19;;3-12-17-18-19;3;33334;217;240,2;9636;13,9;120232;3;7 941 017;eur;
20200041;SAMEDI  ;04/04/2020;04/06/2020;40;2;35;39;42;9;2-35-39-40-42+9;0;4000000;0;181645;17;13292,9;193;828,5;1211;78,9;10656;32,2;19449;13,7;175118;6;357142;2,2;10;20000;S 6518 9578,C 4371 4762,L 9746 4689,N 3263 7816,J 9462 1293,I 2698 4892,M 2304 8355,S 3097 9017,T 5738 3861,R 9648 0144;13;23;24;38;48;;13-23-24-38-48;3;36796;236;468;9598;29,5;137890;3;7 146 467;eur;
20200040;MERCREDI;01/04/2020;01/06/2020;41;48;42;28;3;6;3-28-41-42-48+6;0;3000000;1;133483,4;19;1714,7;154;763;929;75,5;8790;28,7;15147;12,9;145415;5,3;249756;2,2;10;20000;N 8310 0790,R 5461 7534,D 4307 6801,H 2842 3560,Q 6424 5829,E 5099 5190,J 0672 5087,F 3667 1649,K 8132 1085,G 7756 8396;1;16;19;36;44;;1-16-19-36-44;1;100000;140;610,4;6266;35;94920;3;8 197 369;eur;
20200039;LUNDI   ;30/03/2020;30/05/2020;21;37;12;17;23;7;12-17-21-23-37+7;0;2000000;0;86486,8;54;1992,5;231;329,5;2223;20,4;11075;14,7;27450;4,6;148086;3,4;295819;2,2;10;20000;U 5930 9134,P 2550 1674,J 8428 5882,Q 4296 5065,A 5546 5503,S 4961 8756,K 7060 9579,O 5411 4225,I 0747 2505,J 4060 7778;4;10;14;38;39;;4-10-14-38-39;0;100000;90;785;4864;37,3;77006;3;0 151 854;eur;
20200038;SAMEDI  ;28/03/2020;28/05/2020;35;23;26;32;22;5;22-23-26-32-35+5;1;20000000;0;184116,8;41;5586,7;301;538,4;1872;51,7;13800;25,2;30362;8,9;227326;4,7;459962;2,2;10;20000;T 0895 5238,D 8907 1607,I 2233 6052,V 8819 8782,J 6052 8592,V 8197 2596,A 5699 3505,F 3939 2277,S 7143 6046,I 4815 7239;5;22;35;38;39;;5-22-35-38-39;1;113919;117;1135;7732;44,1;119907;3;4 849 628;eur;
20200037;MERCREDI;25/03/2020;25/05/2020;40;45;24;32;34;1;24-32-34-40-45+1;0;19000000;0;159406,1;21;9443,4;227;618,1;867;96,7;10447;28,8;12396;18,9;150100;6,1;224623;2,2;10;20000;R 8791 2395,L 5459 6727,J 1959 0443,H 9792 3625,U 0558 2080,N 4357 0595,I 4255 4317,D 4374 7004,S 0064 6677,A 1008 8230;16;28;35;38;43;;16-28-35-38-43;1;100000;133;787,1;5721;47;84694;3;1 007 943;eur;
20200036;LUNDI   ;23/03/2020;23/05/2020;28;49;5;48;21;2;5-21-28-48-49+2;0;18000000;0;133967,5;20;8333,2;231;510,5;1066;66,1;11667;21,7;15520;12,7;170366;4,5;211131;2,2;10;20000;I 1415 9205,V 8108 0589,D 2827 6314,G 7306 2116,L 0340 8772,V 8797 9428,O 6561 0493,G 1648 6503,D 6210 8174,V 8801 5351;2;5;12;19;29;;2-5-12-19-29;1;100000;439;111,8;12656;9,9;126033;3;7 225 296;eur;
20200035;SAMEDI  ;21/03/2020;21/05/2020;16;37;8;7;42;8;7-8-16-37-42+8;0;17000000;2;95188,5;38;1222,8;342;490;1974;50,7;16848;21,3;32379;8,6;262054;4,2;399630;2,2;10;20000;F 9412 8875,G 9644 1569,I 5199 5924,J 5711 5432,L 1837 5221,J 1108 9712,A 6413 5202,K 2109 8006,L 9933 5603,H 2468 0538;3;5;35;36;40;;3-5-35-36-40;1;111837;128;1035,6;6558;51,9;115094;3;0 294 127;eur;
20200034;MERCREDI;18/03/2020;18/05/2020;48;10;46;28;29;9;10-28-29-46-48+9;0;16000000;0;154599,6;23;8362,3;222;613;1212;67,1;11414;25,6;20334;11,1;187211;4,8;303666;2,2;10;20000;P 9870 3930,C 9969 6626,L 1072 8980,M 3062 9408,T 0629 8138,N 6257 0314,G 9598 0467,T 1809 2995,J 5590 2621,D 2821 0313;4;14;25;34;40;;4-14-25-34-40;0;100000;133;776,1;6432;41,2;98781;3;6 385 100;eur;
20200033;LUNDI   ;16/03/2020;16/05/2020;44;16;4;40;23;3;4-16-23-40-44+3;0;15000000;2;71174;37;939;274;457,3;1480;50,5;12793;21;22593;9,2;184297;4,5;325406;2,2;10;20000;N 8445 2470,V 8211 2515,V 8765 5101,K 8557 4828,Q 0700 0742,H 2045 9781,M 7244 0256,N 5657 1823,S 8711 7374,N 6066 7083;6;12;28;45;48;;6-12-28-45-48;0;100000;219;401,1;8809;25,6;119661;3;8 832 329;eur;
20200032;SAMEDI  ;14/03/2020;14/05/2020;28;41;38;31;43;10;28-31-38-41-43+10;0;14000000;1;274496,8;32;2093,6;398;607,1;1584;91,1;17411;29,8;23856;16,9;272245;5,8;398811;2,2;10;20000;T 1167 5809,E 4814 2966,E 0340 7868,M 3934 9146,L 6615 4357,A 4529 5418,T 2939 4301,M 9650 4280,A 2350 6349,P 8501 6021;1;28;32;34;36;;1-28-32-34-36;0;148106;178;1029,4;8951;52,6;143279;3;1 503 532;eur;
20200031;MERCREDI;11/03/2020;11/05/2020;38;45;5;14;46;1;5-14-38-45-46+1;1;2000000;1;179379,5;18;2432,3;246;641,9;1023;92,2;11879;28,5;15540;17;190084;5,5;243742;2,2;10;20000;F 5839 0465,C 7524 3564,N 9963 6588,T 9383 4355,U 7171 8720,D 5542 6209,J 1778 2064,J 8468 7348,R 5844 1051,D 8988 0892;3;10;23;39;47;;3-10-23-39-47;1;100319;193;543,4;8014;33,6;119946;3;9 626 796;eur;
20200030;LUNDI   ;09/03/2020;09/05/2020;26;41;5;33;42;7;5-26-33-41-42+7;1;2000000;0;112026,6;24;5807;199;495,5;1454;40,5;9149;23,1;24006;6,8;145621;4,4;387115;2,2;10;20000;L 3492 1498,O 3650 2218,U 9752 8629,K 0595 4499,C 3817 8437,T 7641 0117,Q 5282 9515,Q 5930 8040,J 3370 0246,T 2392 0441;5;19;39;44;48;;5-19-39-44-48;1;100000;142;663,5;6265;38,6;100206;3;2 734 066;eur;
20200029;SAMEDI  ;07/03/2020;07/05/2020;5;35;37;4;24;2;4-5-24-35-37+2;1;4000000;0;258121,9;51;6296,5;372;610,8;1744;77,8;19625;24,9;28776;13,2;313819;4,7;406423;2,2;10;20000;H 8134 3429,L 2156 1257,R 1085 9607,D 1147 7071,C 9374 0174,U 3082 6073,F 4577 3143,U 5540 3055,C 4729 9488,A 7928 0002;11;14;29;30;39;;11-14-29-30-39;0;145408;230;637,8;12437;30,3;180203;3;0 373 360;eur;
20200028;MERCREDI;04/03/2020;04/05/2020;10;17;33;30;49;4;10-17-30-33-49+4;0;3000000;4;43513,9;43;987,9;364;420,9;1801;50,8;17064;19,3;25435;10;235126;4,3;335357;2,2;10;20000;P 2530 2490,H 4919 0260,R 5976 9586,N 8091 0126,I 8338 9215,V 8160 0048,K 1524 8056,G 7934 3161,K 1952 3078,F 6156 7301;1;4;6;17;29;;1-4-6-17-29;4;26489;385;219,4;13671;15,8;157962;3;6 749 047;eur;
20200027;LUNDI   ;02/03/2020;02/05/2020;42;26;21;39;40;5;21-26-39-40-42+5;0;2000000;1;124093,3;23;1316,8;177;617,1;1017;64,1;8392;27,9;17481;10,4;136516;5,3;315949;2,2;10;20000;H 2421 8185,U 3545 0082,A 5226 6548,A 2544 2011,C 3991 6698,T 5211 1028,N 8335 2071,K 1645 2433,O 7394 6144,B 1760 5170;1;21;33;38;49;;1-21-33-38-49;0;100000;136;728,5;6282;40,5;93345;3;0 542 355;eur;
20200026;SAMEDI  ;29/02/2020;30/04/2020;37;24;19;10;5;6;5-10-19-24-37+6;1;3000000;4;62221,5;83;731,8;790;277,3;2977;43,9;31303;15;37888;9,6;384047;3,7;438734;2,2;10;20000;P 4201 3540,C 4403 6303,O 2701 6601,J 9097 6137,H 3237 5788,E 3012 7160,H 6077 2176,V 8702 3652,V 5925 1091,T 5183 2578;10;12;26;36;41;;10-12-26-36-41;0;144187;224;670,5;11549;33,4;173052;3;9 491 859;eur;
20200025;MERCREDI;26/02/2020;27/04/2020;20;6;30;32;45;4;6-20-30-32-45+4;0;2000000;0;168130,7;30;6972,2;243;609;1418;62,3;13021;24,4;20932;11,8;199205;4,9;321565;2,2;10;20000;A 0984 3782,D 1379 8433,D 6577 3759,A 4469 8939,U 7109 8239,H 2144 7572,C 3745 2924,I 7518 9810,A 4392 1564,F 3497 4517;15;36;38;42;46;;15-36-38-42-46;0;101770;127;1037,8;6286;53,9;91430;3;1 399 070;eur;
20200024;LUNDI   ;24/02/2020;25/04/2020;20;15;27;9;47;7;9-15-20-27-47+7;1;3000000;1;115414,5;53;531,5;324;313,5;2474;24,5;13867;15,7;33002;5,1;187032;3,5;381442;2,2;10;20000;V 8693 7586,V 8693 1743,V 8691 7113,J 6523 8307,E 5647 0886,S 7019 2197,A 6310 2859,P 9134 0647,P 7341 8493,Q 3684 2161;3;11;28;31;44;;3-11-28-31-44;4;25000;219;368,8;9054;22,9;117265;3;2 978 362;eur;
20200023;SAMEDI  ;22/02/2020;23/04/2020;4;39;26;5;24;4;4-5-24-26-39+4;0;2000000;2;118778,8;49;1183,3;383;546;2506;49,8;20549;21,8;37195;9,4;317974;4,3;446706;2,2;10;20000;B 8076 1542,T 0998 6336,V 1154 6190,I 6653 1201,L 0013 1260,L 9533 7982,L 7240 6964,T 6541 2639,I 2686 0849,N 2952 4214;12;24;33;37;42;;12-24-33-37-42;6;23226;365;404;12613;30;164519;3;9 896 189;eur;
20200022;MERCREDI;19/02/2020;20/04/2020;40;16;21;41;46;2;16-21-40-41-46+2;1;3000000;1;181977,3;16;2776;218;734,8;1015;94,3;10503;32,8;16341;16,4;174456;6;293656;2,2;10;20000;G 3099 4971,D 2580 1043,B 1125 6704,R 9449 1262,N 2721 9911,E 4636 6811,G 1621 8488,P 1383 1886,G 8993 7085,H 4213 7650;19;25;30;38;40;;19-25-30-38-40;0;105486;154;756,8;7618;39,3;118649;3;6 838 995;eur;
20200021;LUNDI   ;17/02/2020;18/04/2020;44;39;7;41;19;1;7-19-39-41-44+1;0;2000000;0;149596,9;15;12407,3;278;473,7;997;78,9;12020;23,5;14194;15,5;179290;4,8;202447;2,2;10;20000;A 8958 1950,I 0716 0566,G 5497 3536,F 1146 3095,R 9721 8521,J 9813 4627,L 9291 4572,K 1247 4241,T 8981 8179,H 2481 6645;2;4;17;27;44;;2-4-17-27-44;0;100000;237;329,2;9259;21,6;122477;3;5 302 895;eur;
20200020;SAMEDI  ;15/02/2020;16/04/2020;48;4;25;5;45;7;4-5-25-45-48+7;1;2000000;1;192809,1;61;771,4;341;497,7;2894;35;18619;19,6;47495;5,9;282950;3,9;673636;2,2;10;20000;T 4911 3204,V 4423 8728,C 6704 7366,R 7363 4818,S 1914 8113,F 3088 9852,V 0203 4940,C 1866 4295,N 1233 2873,I 9925 8847;1;4;32;43;45;;1-4-32-43-45;0;137525;170;969,8;8028;52,8;139325;3;1 018 096;eur;
20200019;MERCREDI;12/02/2020;13/04/2020;47;38;17;30;43;5;17-30-38-43-47+5;0;6000000;2;84798,2;35;1182,6;310;481,6;1514;58,9;12369;25,9;24847;10;193251;5,1;423920;2,2;10;20000;I 5354 3657,O 0704 5282,K 8457 7116,Q 2498 1809,G 7791 4662,T 0042 0119,E 3540 6249,B 1440 2766,U 2031 4383,E 6620 6686;27;29;31;44;47;;27-29-31-44-47;0;110020;170;726,8;7586;41,8;121373;3;6 855 141;eur;
20200018;LUNDI   ;10/02/2020;11/04/2020;15;49;37;25;38;8;15-25-37-38-49+8;0;5000000;1;143608,3;29;1208,6;232;544,9;1223;61,7;10493;25,9;19200;11;164498;5;298801;2,2;10;20000;T 4486 1763,H 1258 7283,V 5418 8432,P 3005 6598,L 6706 9613,T 2818 3122,P 8727 7174,O 4449 3420,U 0629 3649,C 4264 8338;6;10;11;28;36;;6-10-11-28-36;2;50000;222;356,1;10395;19,5;133642;3;7 233 958;eur;
20200017;SAMEDI  ;08/02/2020;09/04/2020;47;31;12;45;7;10;7-12-31-45-47+10;0;4000000;2;138311,6;47;1436,5;645;377,5;2122;68,5;26505;19,7;29987;13,5;366988;4,3;387716;2,2;10;20000;T 2741 3598,N 7832 9233,S 9405 9767,N 7524 3301,A 8045 1996,K 6849 8624,C 7510 3830,S 3026 8767,H 0019 2376,D 1891 4462;7;22;29;37;46;;7-22-29-37-46;4;37869;320;493,8;12807;31,7;181507;3;5 354 543;eur;
20200016;MERCREDI;05/02/2020;06/04/2020;30;21;6;11;29;4;6-11-21-29-30+4;0;3000000;3;60144,7;73;603,2;690;230,2;2510;37,8;23952;14,2;29940;8,8;278935;3,7;331445;2,2;10;20000;A 2234 4423,P 1022 6542,O 2573 2020,O 3713 6561,V 7694 9641,F 0161 4328,U 1973 9255,G 4223 9822,R 6766 7601,F 6917 8881;18;22;28;43;46;;18-22-28-43-46;0;108685;165;728,8;7964;38,8;122048;3;4 327 464;eur;
20200015;LUNDI   ;03/02/2020;04/04/2020;49;20;7;31;33;4;7-20-31-33-49+4;0;2000000;1;139630,8;25;1363,2;274;448,6;1265;58;12618;20,9;20007;10,2;185341;4,3;273382;2,2;10;20000;V 8631 5198,I 1917 0735,L 2771 5957,F 1050 0042,E 6958 7553,P 2546 2675,L 5236 8590,F 5853 0856,M 8525 1919,J 6981 0660;6;7;9;33;47;;6-7-9-33-47;0;100000;165;493,4;8300;25,2;122969;3;4 535 126;eur;
20200014;SAMEDI  ;01/02/2020;02/04/2020;36;25;22;21;16;9;16-21-22-25-36+9;1;9000000;1;265834,1;53;1224,2;428;546,7;2373;58,9;21258;23,6;36954;10,5;334377;4,6;524895;2,2;10;20000;I 3948 4040,G 3283 7767,L 5310 5154,B 6204 6615,A 2109 6892,N 0004 7770,N 0217 9147,J 4972 3965,D 4359 8507,D 4133 1816;13;36;40;46;48;;13-36-40-46-48;1;156216;264;721,8;10619;46,1;154340;3;7 654 737;eur;
20200013;MERCREDI;29/01/2020;30/03/2020;31;30;6;14;45;8;6-14-30-31-45+8;0;8000000;1;183108,8;35;1276,9;353;456,6;1781;54;15244;22,7;26783;10;232505;4,5;385765;2,2;10;20000;H 1571 2980,S 7135 9513,S 4498 3455,C 1779 6835,T 6763 3810,F 0912 6084,I 0875 4220,A 0588 5886,R 3468 3575,Q 3958 4786;9;12;18;25;37;;9-12-18-25-37;5;22458;363;256,5;13000;18,4;163141;3;5 416 259;eur;
20200012;LUNDI   ;27/01/2020;28/03/2020;27;12;10;7;41;1;7-10-12-27-41+1;0;7000000;4;40066,9;43;909,7;592;238,3;1771;47,6;22192;13,6;20764;11,3;258658;3,6;212816;2,2;10;20000;B 8928 4888,B 2258 1242,E 8116 0446,C 4129 6440,S 0399 7976,D 4027 0188,T 0152 2914,U 6373 1138,H 3031 1823,U 8215 1138;15;22;32;37;45;;15-22-32-37-45;3;33334;151;724,9;6332;44,4;95655;3;0 790 388;eur;
20200011;SAMEDI  ;25/01/2020;26/03/2020;36;17;30;7;11;5;7-11-17-30-36+5;0;6000000;2;117709,6;99;580,4;632;327,9;3729;33,2;28435;15,6;48256;7,1;374292;3,6;552235;2,2;10;20000;T 0085 5780,D 2284 5102,L 5540 9105,U 9536 5462,O 3456 4501,A 0647 3499,U 6482 7767,L 1545 5395,V 8594 0067,M 0581 0749;7;8;15;40;44;;7-8-15-40-44;1;145242;272;516,2;12463;28,9;187249;3;0 612 160;eur;
20200010;MERCREDI;22/01/2020;23/03/2020;25;28;42;26;12;10;12-25-26-28-42+10;0;5000000;0;193492,5;27;8915,5;466;365,5;1374;74;19522;18,7;20695;13,7;265680;4,2;266933;2,2;10;20000;G 6118 7866,G 2592 1536,I 3580 7486,A 5396 4628,H 1544 3908,O 9936 9920,L 9323 1560,U 0576 9946,V 8572 8925,A 9036 2653;9;12;35;36;43;;9-12-35-36-43;0;107597;158;756,1;7627;40,2;120340;3;2 588 461;eur;
20200009;LUNDI   ;20/01/2020;21/03/2020;13;38;31;30;26;1;13-26-30-31-38+1;0;4000000;0;153733,4;34;5625,1;323;418,9;1154;70;13846;21;16092;14;192990;4,6;220520;2,2;10;20000;P 4995 5061,D 4869 1083,Q 0779 7211,N 9133 5051,I 3701 4844,D 1908 9264,K 4289 1215,E 4027 4660,J 7941 5665,F 6984 8994;4;6;29;31;45;;4-6-29-31-45;0;100000;156;611;7123;34,4;109149;3;8 854 187;eur;
20200008;SAMEDI  ;18/01/2020;19/03/2020;12;1;33;13;2;9;1-2-12-13-33+9;0;3000000;0;244954,9;66;4617,3;638;337,9;3104;41,5;30267;15,3;43366;8,3;410164;3,4;462470;2,2;10;20000;K 4437 2121,S 5938 8258,N 0777 2856,R 6169 1681,E 7602 2450,J 7405 2022,R 4278 1959,J 5952 0481,G 7391 0805,N 6314 5234;2;4;5;28;49;;2-4-5-28-49;2;71720;362;354,3;15381;21,4;197332;3;2 356 910;eur;
20200007;MERCREDI;15/01/2020;16/03/2020;35;19;8;22;46;2;8-19-22-35-46+2;0;2000000;1;185042,1;41;1101,5;406;401,2;1483;65,6;15926;21,9;21714;12,5;229667;4,6;283471;2,2;10;20000;D 7654 0747,I 1646 6309,A 7029 0264,O 1871 9644,U 1202 4503,A 8055 9966,E 8494 8129,F 1304 8313,V 0300 2018,P 6188 8075;3;6;20;36;41;;3-6-20-36-41;2;53170;160;736,2;7670;39,4;119254;3;0 295 199;eur;
20200006;LUNDI   ;13/01/2020;14/03/2020;16;11;25;32;14;9;11-14-16-25-32+9;1;6000000;2;76934,6;36;1043,2;305;444,1;1574;51,4;15662;18,6;22366;10,1;211965;4,2;289132;2,2;10;20000;T 5231 2182,H 7639 7297,F 3845 9682,E 2616 7440,I 6903 1921,H 4746 3298,H 2571 3094,B 0988 0238,C 3804 2636,L 4392 4482;3;8;15;35;44;;3-8-15-35-44;0;100000;179;546,5;8377;30;120194;3;4 484 021;eur;
20200005;SAMEDI  ;11/01/2020;12/03/2020;48;14;2;23;13;3;2-13-14-23-48+3;0;5000000;3;84057,8;54;1139,8;630;352,3;3293;40,2;27585;17,3;44505;8,3;378530;3,8;537144;2,2;10;20000;H 7229 8142,V 8541 9595,R 0951 0617,C 4845 4353,Q 0015 6593,B 9143 1526,M 9726 6834,G 8322 2273,K 7170 7578,V 8544 9589;3;13;14;22;33;;3-13-14-22-33;4;38058;533;230,5;20046;15,7;225158;3;4 040 219;eur;
20200004;MERCREDI;08/01/2020;09/03/2020;17;44;29;16;37;8;16-17-29-37-44+8;0;4000000;2;90126,9;50;879,9;531;298,8;2038;46,5;16643;20,5;27212;9,7;225511;4,6;375724;2,2;10;20000;E 0618 1337,A 7986 4546,K 4245 6660,O 9720 5161,P 3721 8303,A 2760 6436,E 7418 3971,C 5459 9609,T 4271 1431,F 0080 1218;6;15;18;24;29;;6-15-18-24-29;3;37262;477;197,5;14362;16,8;160625;3;8 527 439;eur;
20200003;LUNDI   ;06/01/2020;07/03/2020;49;10;19;26;30;3;10-19-26-30-49+3;0;3000000;4;35531,3;55;630,7;454;275,5;2041;36,6;17176;15,6;25102;8,3;212580;3,8;305707;2,2;10;20000;S 3831 7439,E 3848 7213,B 4097 3053,V 2567 2093,I 1177 9340,G 8680 8246,C 9118 1339,N 9706 0429,N 2934 4191,M 5840 7396;5;15;17;42;44;;5-15-17-42-44;0;100000;179;499,9;8542;26,9;121941;3;7 435 332;eur;
20200002;SAMEDI  ;04/01/2020;05/03/2020;22;9;43;31;34;5;9-22-31-34-43+5;0;2000000;1;229637;75;747,3;576;350,9;2845;42,4;21053;20,6;38430;8,8;294523;4,5;561000;2,2;10;20000;F 6010 5755,L 1601 3164,U 7705 3358,A 6469 9302,M 3314 0399,C 0075 4254,V 8194 8281,M 0630 7675,G 1397 7123,N 1094 6804;13;25;26;39;40;;13-25-26-39-40;0;145292;270;575,5;10987;36,3;169544;3;4 071 181;eur;
20200001;MERCREDI;01/01/2020;02/03/2020;11;7;32;24;4;10;4-7-11-24-32+10;1;5000000;3;66436,8;57;853,4;740;237,1;1891;55,4;27115;13,9;24135;12,1;305859;3,8;280267;2,2;10;20000;R 3975 4035,P 1081 1726,I 5486 7321,S 8626 2705,N 4263 6901,C 3011 6689,G 9403 8719,D 3878 7183,A 6638 6645,R 4269 1766;5;21;29;40;44;;5-21-29-40-44;0;110194;175;668,6;8535;35,2;129591;3;3 933 486;eur;
20199156;LUNDI   ;30/12/2019;29/02/2020;12;38;34;32;48;6;12-32-34-38-48+6;0;4000000;0;163035,1;22;9219,4;266;539,5;1314;65,2;12365;24,9;18534;12,9;176426;5,3;292561;2,2;10;20000;P 4550 0715,E 0872 8569,C 9202 6982,L 2502 9319,R 8131 8058,E 4192 1862,G 0640 3562,N 1040 9536,M 1113 6890,I 1065 5292;17;22;27;42;44;;17-22-27-42-44;1;101812;212;463,5;9108;27,7;131448;3;8 648 604;eur;
20199155;SAMEDI  ;28/12/2019;27/02/2020;24;48;49;18;8;8;8-18-24-48-49+8;0;3000000;1;245585,5;75;799,2;505;428,1;3569;36,1;23696;19,6;42891;8,4;326608;4,3;501652;2,2;10;20000;B 9390 3279,T 0895 9455,O 8142 2453,C 8725 5324,G 0308 2543,F 4421 8581,D 5255 1307,U 1444 9643,G 2350 9606,L 7560 9212;10;18;42;44;45;;10-18-42-44-45;1;146983;240;660,2;11398;35,7;170038;3;4 437 809;eur;
20199154;MERCREDI;25/12/2019;24/02/2020;36;40;45;24;15;9;15-24-36-40-45+9;0;2000000;2;74312,7;24;1511,4;221;592;1015;77;9971;28,2;17211;12,7;156487;5,5;284701;2,2;10;20000;G 8882 5131,O 5137 2701,J 0906 2033,N 6284 4710,M 9316 5158,M 9701 4502,R 0149 1413,H 2423 1048,J 3873 9899,A 0834 5571;12;23;27;32;44;;12-23-27-32-44;0;100000;225;365,2;8704;24,2;111149;3;1 777 210;eur;
20199153;LUNDI   ;23/12/2019;22/02/2020;37;36;32;20;7;2;7-20-32-36-37+2;0;6000000;0;160754,3;31;6451,3;191;740,9;974;86,8;10302;29,5;16284;14,5;174621;5,3;253965;2,2;10;20000;U 7224 7873,V 8482 0951,O 5448 6020,A 9491 0220,T 0287 0183,S 5884 4452,H 0911 9231,R 5624 5894,V 8483 4502,H 1523 8516;4;5;35;40;48;;4-5-35-40-48;0;100000;88;1293,9;5396;54,2;97355;3;4 658 492;eur;
20199152;SAMEDI  ;21/12/2019;20/02/2020;48;23;27;19;22;2;19-22-23-27-48+2;0;5000000;3;89443,7;49;1336,5;501;471,4;2301;61,3;25802;19,6;33802;11,6;367975;4,2;416591;2,2;10;20000;R 4619 4596,K 7140 5677,U 1462 9232,M 0489 0838,H 2877 1508,J 7862 8192,S 7961 5778,P 6130 4191,V 0762 5247,O 5020 7069;1;12;14;22;49;;1-12-14-22-49;2;74872;477;261;17781;18;217169;3;3 067 001;eur;
20199151;MERCREDI;18/12/2019;17/02/2020;23;6;17;5;7;9;5-6-7-17-23+9;0;4000000;4;46482;85;533,8;849;192,7;3007;32,5;29181;12;34648;7,9;330853;3,2;336598;2,2;10;20000;T 9309 2114,K 6633 5761,M 2511 2749,M 1776 6412,R 4750 7424,L 0482 7609,V 8461 7948,P 8043 5356,R 4017 2210,J 3617 2364;6;23;28;36;44;;6-23-28-36-44;1;111941;214;558,7;8742;35,1;130798;3;0 728 760;eur;
20199150;LUNDI   ;16/12/2019;15/02/2020;38;26;39;35;10;6;10-26-35-38-39+6;0;3000000;0;148425,1;15;12310,1;187;698,7;998;78,2;9616;29,2;16329;13,3;157618;5,4;271108;2,2;10;20000;I 5072 6279,C 8577 2862,D 4422 2926,N 6899 7606,T 8869 9078,J 6929 7943,B 8928 0388,M 2139 2825,K 8396 7609,I 1346 5320;1;6;31;40;49;;1-6-31-40-49;0;100000;142;721,9;7178;36,7;109394;3;2 640 522;eur;
20199149;SAMEDI  ;14/12/2019;13/02/2020;3;48;17;4;38;9;3-4-17-38-48+9;0;2000000;0;245725,7;28;10917,9;383;564,8;2122;60,9;19696;23,6;33651;10,7;311657;4,5;475348;2,2;10;20000;N 0205 4309,U 7225 5690,B 0941 0520,P 1011 6169,U 5921 4416,T 2508 0583,K 5468 5709,H 2766 0591,V 8451 3845,K 3720 5635;6;8;12;36;44;;6-8-12-36-44;1;144403;291;454,6;14631;23,2;194859;3;7 304 967;eur;
20199148;MERCREDI;11/12/2019;10/02/2020;25;33;48;1;40;8;1-25-33-40-48+8;0;7000000;2;92095;35;1284,4;275;589,6;1596;60,7;13222;26,3;23631;11,4;205217;5,2;372070;2,2;10;20000;F 2618 9801,F 8996 7712,Q 9621 1374,F 7844 1766,R 7654 0717,I 8939 2399,E 4716 0341,J 2855 5727,B 4898 2537,P 6689 1139;9;15;40;48;49;;9-15-40-48-49;0;114488;159;808,9;8027;41,2;126254;3;1 617 151;eur;
